set,target_name,instrument,provenance,filters_grating,observation_mode,exposure_time_s,proposal_id,proposal_pi,release_date,obs_id,obsid,calib_level,wavelength_region
JWST,ZTFJ1637+49,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),3968.8,4979,"El-Badry, Kareem",2026-07-09,jw04979007001_03101_00001-seg001_nrs2,298197235,2,INFRARED
JWST,Gaia14aae,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),3382.5,4979,"El-Badry, Kareem",2026-07-08,jw04979002001_03101_00001-seg001_nrs2,298006245,2,INFRARED
JWST,WD0137,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),7779.904,4967,"Zhou, Yifan",2026-06-29,jw04967002001_03101_00001-seg001_nrs2,295042211,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),36366.528,9256,"Allen, Natalie",2025-10-30,jw09256-o007_t001_nirspec_clear-prism-s1600a1-sub512,355634388,3,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),25273.38,9256,"Allen, Natalie",2025-11-05,jw09256-o010_t001_nirspec_clear-prism-s1600a1-sub512,356837864,3,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),17233.392,9256,"Allen, Natalie",2025-11-17,jw09256-o011_t001_nirspec_clear-prism-s1600a1-sub512,361600733,3,INFRARED
JWST,V-ZZ-Psc,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),5993.24,9077,"Cunningham, Tim",2026-11-14,jw09077-o005_t001_nirspec_clear-prism-s1600a1-sub512,361437441,3,INFRARED
JWST,2MASS-J17430448+6655015,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),791.56,1118,"Proffitt, Charles R.",2022-07-14,jw01118-o001_t001_nirspec_clear-prism-s1600a1-sub512,233644588,3,INFRARED
JWST,WD0145+234,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),3485.352,1647,"Swan, Andrew",2023-09-06,jw01647-o007_t001_nirspec_clear-prism-s1600a1-sub512,233650199,3,INFRARED
JWST,WD0145+234,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),3485.352,1647,"Swan, Andrew",2023-07-29,jw01647-o004_t001_nirspec_clear-prism-s1600a1-sub512,233650198,3,INFRARED
JWST,WD0145+234,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),3485.352,1647,"Swan, Andrew",2024-08-29,jw01647-o018_t001_nirspec_clear-prism-s1600a1-sub512,233650200,3,INFRARED
JWST,WD0145+234,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),3485.352,1647,"Swan, Andrew",2023-08-15,jw01647-o006_t001_nirspec_clear-prism-s1600a1-sub512,233650197,3,INFRARED
JWST,WD0145+234,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),3485.352,1647,"Swan, Andrew",2023-07-26,jw01647-o001_t001_nirspec_clear-prism-s1600a1-sub512,233650202,3,INFRARED
JWST,WD0145+234,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),3485.352,1647,"Swan, Andrew",2023-08-04,jw01647-o005_t001_nirspec_clear-prism-s1600a1-sub512,233650201,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),378.84,3375,"Whiteford, Niall",2024-07-06,jw03375-o011_t001_nirspec_clear-prism-s1600a1-sub2048,233666578,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),378.84,3375,"Whiteford, Niall",2024-07-06,jw03375-o017_t001_nirspec_clear-prism-s1600a1-sub2048,233710396,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),3608.0,3375,"Whiteford, Niall",2024-07-06,jw03375-o010_t001_nirspec_f290lp-g395h-s1600a1-sub2048,233710411,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),3608.0,3375,"Whiteford, Niall",2024-07-06,jw03375-o013_t001_nirspec_f290lp-g395h-s1600a1-sub2048,233710410,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),3608.0,3375,"Whiteford, Niall",2024-07-06,jw03375-o004_t001_nirspec_f290lp-g395h-s1600a1-sub2048,233710408,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),378.84,3375,"Whiteford, Niall",2024-07-06,jw03375-o005_t001_nirspec_clear-prism-s1600a1-sub2048,233710399,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),378.84,3375,"Whiteford, Niall",2024-07-06,jw03375-o020_t001_nirspec_clear-prism-s1600a1-sub2048,233710398,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),3608.0,3375,"Whiteford, Niall",2024-07-06,jw03375-o019_t001_nirspec_f290lp-g395h-s1600a1-sub2048,233666574,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),3608.0,3375,"Whiteford, Niall",2024-07-06,jw03375-o016_t001_nirspec_f290lp-g395h-s1600a1-sub2048,233710409,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),378.84,3375,"Whiteford, Niall",2024-07-05,jw03375-o002_t001_nirspec_clear-prism-s1600a1-sub2048,233710394,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),378.84,3375,"Whiteford, Niall",2024-07-06,jw03375-o008_t001_nirspec_clear-prism-s1600a1-sub2048,233666575,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),3608.0,3375,"Whiteford, Niall",2024-07-06,jw03375-o007_t001_nirspec_f290lp-g395h-s1600a1-sub2048,233710412,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),378.84,3375,"Whiteford, Niall",2024-07-06,jw03375-o014_t001_nirspec_clear-prism-s1600a1-sub2048,233710395,3,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),3608.0,3375,"Whiteford, Niall",2024-07-05,jw03375-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048,233710397,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-10-01,jw07073-o059_t004_nirspec_clear-prism-s1600a1-sub512,353527941,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-09-16,jw07073-o052_t004_nirspec_clear-prism-s1600a1-sub512,349794727,3,INFRARED
JWST,LHS-1140,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),12968.956,7073,"Lustig-Yaeger, Jacob",2025-11-13,jw07073-o033_t002_nirspec_f290lp-g395m-s1600a1-sub2048,361437266,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-12,jw07073-o046_t004_nirspec_clear-prism-s1600a1-sub512,349156529,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-10-27,jw07073-o066_t004_nirspec_clear-prism-s1600a1-sub512,355585563,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-26,jw07073-o048_t004_nirspec_clear-prism-s1600a1-sub512,352144560,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-11-04,jw07073-o055_t004_nirspec_clear-prism-s1600a1-sub512,356066428,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-10-18,jw07073-o063_t004_nirspec_clear-prism-s1600a1-sub512,355580612,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-02,jw07073-o042_t004_nirspec_clear-prism-s1600a1-sub512,330726463,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-17,jw07073-o041_t004_nirspec_clear-prism-s1600a1-sub512,349795532,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-18,jw07073-o043_t004_nirspec_clear-prism-s1600a1-sub512,349796290,3,INFRARED
JWST,LTT-1445A,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),9452.058,7073,"Lustig-Yaeger, Jacob",2025-09-16,jw07073-o013_t001_nirspec_f290lp-g395h-s1600a1-sub2048,349794755,3,INFRARED
JWST,WASP-6,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),17550.016,5924,"Sing, David K.",2025-10-17,jw05924-o016_t011_nirspec_clear-prism-s1600a1-sub512,355579982,3,INFRARED
JWST,GJ-4102,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),9400.644,1981,"Stevenson, Kevin",2022-09-01,jw01981-o041_t004_nirspec_f290lp-g395h-s1600a1-sub2048,234366836,3,INFRARED
JWST,GJ-1132,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),10279.192,1981,"Stevenson, Kevin",2023-03-05,jw01981-o021_t002_nirspec_f290lp-g395h-s1600a1-sub2048,234296801,3,INFRARED
JWST,GJ-4102,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),9400.644,1981,"Stevenson, Kevin",2022-10-07,jw01981-o043_t004_nirspec_f290lp-g395h-s1600a1-sub2048,234297398,3,INFRARED
JWST,GJ-1132,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),10279.192,1981,"Stevenson, Kevin",2023-02-26,jw01981-o022_t002_nirspec_f290lp-g395h-s1600a1-sub2048,234296818,3,INFRARED
JWST,TOI-455-revised,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),0.0,2512,"Batalha, Natasha",2024-09-13,jw02512-o021_t020_nirspec_f290lp-g395h-s1600a1-sub2048,234319702,3,INFRARED
JWST,TOI-455-revised,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),12090.408,2512,"Batalha, Natasha",2025-09-02,jw02512-o921_t020_nirspec_f290lp-g395h-s1600a1-sub2048,331715466,3,INFRARED
JWST,PSO318,NIRSPEC/SLIT,CALJWST,F170LP;G235H,NIRSpec BOTS (Bright Object Time Series),721.6,8846,"Fuda, Nguyen",2026-10-25,jw08846-o008_t002_nirspec_f170lp-g235h-s1600a1-sub2048,355583890,3,INFRARED
JWST,PSO318,NIRSPEC/SLIT,CALJWST,F170LP;G235H,NIRSpec BOTS (Bright Object Time Series),721.6,8846,"Fuda, Nguyen",2026-09-29,jw08846-o002_t002_nirspec_f170lp-g235h-s1600a1-sub2048,353002302,3,INFRARED
JWST,PSO318,NIRSPEC/SLIT,CALJWST,F170LP;G235H,NIRSpec BOTS (Bright Object Time Series),721.6,8846,"Fuda, Nguyen",2026-10-13,jw08846-o005_t002_nirspec_f170lp-g235h-s1600a1-sub2048,355434409,3,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),17233.392,9256,"Allen, Natalie",2025-11-17,jw09256011001_04101_00001-seg002_nrs2,361600728,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),17233.392,9256,"Allen, Natalie",2025-11-17,jw09256011001_04101_00001-seg003_nrs2,361600730,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),17233.392,9256,"Allen, Natalie",2025-11-17,jw09256011001_04101_00001-seg001_nrs2,361600732,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),25273.38,9256,"Allen, Natalie",2025-11-05,jw09256010001_04101_00001-seg004_nrs2,356740843,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),25273.38,9256,"Allen, Natalie",2025-11-05,jw09256010001_04101_00001-seg001_nrs2,356740913,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),25273.38,9256,"Allen, Natalie",2025-11-05,jw09256010001_04101_00001-seg003_nrs2,356740947,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),25273.38,9256,"Allen, Natalie",2025-11-05,jw09256010001_04101_00001-seg002_nrs2,356740963,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),36366.528,9256,"Allen, Natalie",2025-10-30,jw09256007001_04101_00001-seg002_nrs2,355634355,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),36366.528,9256,"Allen, Natalie",2025-10-30,jw09256007001_04101_00001-seg005_nrs2,355634359,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),36366.528,9256,"Allen, Natalie",2025-10-30,jw09256007001_04101_00001-seg006_nrs2,355634360,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),36366.528,9256,"Allen, Natalie",2025-10-30,jw09256007001_04101_00001-seg004_nrs2,355634362,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),36366.528,9256,"Allen, Natalie",2025-10-30,jw09256007001_04101_00001-seg001_nrs2,355634363,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),36366.528,9256,"Allen, Natalie",2025-10-30,jw09256007001_04101_00001-seg003_nrs2,355634366,2,INFRARED
JWST,GJ-4102-TARGETAQ-J2000,NIRSPEC/SLIT,CALJWST,CLEAR;MIRROR,NIRSpec BOTS (Bright Object Time Series),0.224,1981,"Stevenson, Kevin",2023-06-22,jw01981045001_02101_00001-seg001_nrs1,148936255,2,INFRARED
JWST,GJ-4102-TARGETAQ-J2000,NIRSPEC/SLIT,CALJWST,CLEAR;MIRROR,NIRSpec BOTS (Bright Object Time Series),0.224,1981,"Stevenson, Kevin",2023-06-22,jw01981045001_02101_00002-seg001_nrs1,148936256,2,INFRARED
JWST,V-ZZ-Psc,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),5993.24,9077,"Cunningham, Tim",2026-11-14,jw09077005001_03101_00001-seg001_nrs2,361437427,2,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),378.84,3375,"Whiteford, Niall",2024-07-06,jw03375017001_03101_00001-seg001_nrs2,218207356,2,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),378.84,3375,"Whiteford, Niall",2024-07-06,jw03375020001_03101_00001-seg001_nrs2,218207348,2,INFRARED
JWST,2MASS-J17430448+6655015,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),791.56,1118,"Proffitt, Charles R.",2022-07-14,jw01118001001_03101_00001-seg001_nrs2,83339727,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-12-26,jw07073057001_04101_00001-seg001_nrs2,368902769,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-12-26,jw07073057001_04101_00001-seg002_nrs2,368902771,2,INFRARED
JWST,WD0145+234,NIRSPEC/SLIT,CALJWST,F140X;MIRROR,NIRSpec BOTS (Bright Object Time Series),0.045,1647,"Swan, Andrew",2023-01-20,jw01647008001_02101_00001-seg001_nrs1,109450610,2,INFRARED
JWST,WD0145+234,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),3485.352,1647,"Swan, Andrew",2023-07-26,jw01647001001_03101_00001-seg001_nrs2,119346249,2,INFRARED
JWST,WD0145+234,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),3485.352,1647,"Swan, Andrew",2023-08-04,jw01647005001_04101_00001-seg001_nrs2,119347131,2,INFRARED
JWST,WD0145+234,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),3485.352,1647,"Swan, Andrew",2023-07-29,jw01647004001_03101_00001-seg001_nrs2,119346451,2,INFRARED
JWST,WD0145+234,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),3485.352,1647,"Swan, Andrew",2023-08-15,jw01647006001_04101_00001-seg001_nrs2,119346479,2,INFRARED
JWST,WD0145+234,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),3485.352,1647,"Swan, Andrew",2023-09-06,jw01647007001_04101_00001-seg001_nrs2,91170981,2,INFRARED
JWST,WD0145+234,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),3485.352,1647,"Swan, Andrew",2024-08-29,jw01647018001_03101_00001-seg001_nrs2,172441018,2,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),378.84,3375,"Whiteford, Niall",2024-07-05,jw03375002001_03101_00001-seg001_nrs2,218207112,2,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),378.84,3375,"Whiteford, Niall",2024-07-06,jw03375008001_03101_00001-seg001_nrs2,218207384,2,INFRARED
JWST,VHS1256B,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),378.84,3375,"Whiteford, Niall",2024-07-06,jw03375011001_03101_00001-seg001_nrs2,218207291,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-12-26,jw07073-o057_t004_nirspec_clear-prism-s1600a1-sub512,368836145,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-10-18,jw07073063001_04101_00001-seg001_nrs2,355580595,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-10-18,jw07073063001_04101_00001-seg002_nrs2,355580599,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-10-01,jw07073059001_04101_00001-seg001_nrs2,353524399,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-10-01,jw07073059001_04101_00001-seg002_nrs2,353524423,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-02,jw07073042001_04101_00001-seg002_nrs2,330599826,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-02,jw07073042001_04101_00001-seg001_nrs2,330599882,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-10-27,jw07073066001_04101_00001-seg002_nrs2,355585557,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-10-27,jw07073066001_04101_00001-seg001_nrs2,355585560,2,INFRARED
JWST,LHS-1140,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),12968.956,7073,"Lustig-Yaeger, Jacob",2025-11-13,jw07073033001_04102_00001-seg001_nrs2,361437256,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-18,jw07073043001_04101_00001-seg001_nrs2,349796285,2,INFRARED
JWST,LHS-1140,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),12968.956,7073,"Lustig-Yaeger, Jacob",2025-11-13,jw07073033001_04102_00001-seg002_nrs2,361437257,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-18,jw07073043001_04101_00001-seg002_nrs2,349796184,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-11-04,jw07073055001_04101_00001-seg001_nrs2,355979341,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-11-04,jw07073055001_04101_00001-seg002_nrs2,355979444,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-17,jw07073041001_04101_00001-seg002_nrs2,349795356,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-17,jw07073041001_04101_00001-seg001_nrs2,349795360,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-09-16,jw07073052001_04101_00001-seg002_nrs2,349794710,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-09-16,jw07073052001_04101_00001-seg001_nrs2,349794711,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-26,jw07073048001_04101_00001-seg001_nrs2,352046470,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-26,jw07073048001_04101_00001-seg002_nrs2,352046528,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-12,jw07073046001_04101_00001-seg001_nrs2,349156598,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-09-12,jw07073046001_04101_00001-seg002_nrs2,349156634,2,INFRARED
JWST,WASP-6,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),17550.016,5924,"Sing, David K.",2025-10-17,jw05924016001_04101_00001-seg004_nrs2,355579976,2,INFRARED
JWST,WASP-6,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),17550.016,5924,"Sing, David K.",2025-10-17,jw05924016001_04101_00001-seg002_nrs2,355579977,2,INFRARED
JWST,WASP-6,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),17550.016,5924,"Sing, David K.",2025-10-17,jw05924016001_04101_00001-seg003_nrs2,355579978,2,INFRARED
