set,file_name,product_type,product_subgroup,calib_level,size_bytes,data_uri,parent_obsid
JWST,jw02183-o003_t001_nircam_f444w-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o003_t001_nircam_f444w-grismr-subgrism256_x1dints.fits,93018359
JWST,jw02183-o014_t005_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,644,mast:JWST/product/jw02183-o014_t005_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,93018361
JWST,jw02183-o014_t005_nircam_f322w2-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o014_t005_nircam_f322w2-grismr-subgrism256_x1dints.fits,93018361
JWST,jw02183-o002_t001_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,623,mast:JWST/product/jw02183-o002_t001_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,93031130
JWST,jw02183-o002_t001_nircam_f322w2-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o002_t001_nircam_f322w2-grismr-subgrism256_x1dints.fits,93031130
JWST,jw02183005001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1252800,mast:JWST/product/jw02183005001_03103_00001-seg001_nrcalong_x1dints.fits,93076300
JWST,jw02183008001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1252800,mast:JWST/product/jw02183008001_03103_00001-seg001_nrcalong_x1dints.fits,93091933
JWST,jw02183011001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1252800,mast:JWST/product/jw02183011001_03103_00001-seg001_nrcalong_x1dints.fits,93076308
JWST,jw02183012001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1252800,mast:JWST/product/jw02183012001_03103_00001-seg001_nrcalong_x1dints.fits,93076296
JWST,jw02183015001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1252800,mast:JWST/product/jw02183015001_03103_00001-seg001_nrcalong_x1dints.fits,93076310
JWST,jw02183006001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1252800,mast:JWST/product/jw02183006001_03103_00001-seg001_nrcalong_x1dints.fits,93076305
JWST,jw02183009001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1252800,mast:JWST/product/jw02183009001_03103_00001-seg001_nrcalong_x1dints.fits,93076292
JWST,jw02183-o009_t003_nircam_f444w-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,620,mast:JWST/product/jw02183-o009_t003_nircam_f444w-grismr-subgrism256_whtlt.ecsv,93076292
JWST,jw02183-o009_t003_nircam_f444w-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o009_t003_nircam_f444w-grismr-subgrism256_x1dints.fits,93076292
JWST,jw02183-o012_t004_nircam_f444w-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,635,mast:JWST/product/jw02183-o012_t004_nircam_f444w-grismr-subgrism256_whtlt.ecsv,93076296
JWST,jw02183-o012_t004_nircam_f444w-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o012_t004_nircam_f444w-grismr-subgrism256_x1dints.fits,93076296
JWST,jw02183-o005_t002_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,629,mast:JWST/product/jw02183-o005_t002_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,93076300
JWST,jw02183-o005_t002_nircam_f322w2-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o005_t002_nircam_f322w2-grismr-subgrism256_x1dints.fits,93076300
JWST,jw02183-o006_t002_nircam_f444w-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,634,mast:JWST/product/jw02183-o006_t002_nircam_f444w-grismr-subgrism256_whtlt.ecsv,93076305
JWST,jw02183-o006_t002_nircam_f444w-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o006_t002_nircam_f444w-grismr-subgrism256_x1dints.fits,93076305
JWST,jw02183-o011_t004_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,630,mast:JWST/product/jw02183-o011_t004_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,93076308
JWST,jw02183-o011_t004_nircam_f322w2-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o011_t004_nircam_f322w2-grismr-subgrism256_x1dints.fits,93076308
JWST,jw02183-o015_t005_nircam_f444w-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,642,mast:JWST/product/jw02183-o015_t005_nircam_f444w-grismr-subgrism256_whtlt.ecsv,93076310
JWST,jw02183-o015_t005_nircam_f444w-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o015_t005_nircam_f444w-grismr-subgrism256_x1dints.fits,93076310
JWST,jw02183-o008_t003_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,631,mast:JWST/product/jw02183-o008_t003_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,93091933
JWST,jw02183-o008_t003_nircam_f322w2-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o008_t003_nircam_f322w2-grismr-subgrism256_x1dints.fits,93091933
JWST,jw02183020001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1252800,mast:JWST/product/jw02183020001_03103_00001-seg001_nrcalong_x1dints.fits,93529747
JWST,jw02183-o020_t007_nircam_f322w2-grismr-subgrism128_whtlt.ecsv,SCIENCE,WHTLT,3,468,mast:JWST/product/jw02183-o020_t007_nircam_f322w2-grismr-subgrism128_whtlt.ecsv,93529747
JWST,jw02183-o020_t007_nircam_f322w2-grismr-subgrism128_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o020_t007_nircam_f322w2-grismr-subgrism128_x1dints.fits,93529747
JWST,jw02183024001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1252800,mast:JWST/product/jw02183024001_03103_00001-seg001_nrcalong_x1dints.fits,93702238
JWST,jw02183027001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1252800,mast:JWST/product/jw02183027001_03103_00001-seg001_nrcalong_x1dints.fits,93702230
JWST,jw02183026001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1252800,mast:JWST/product/jw02183026001_03103_00001-seg001_nrcalong_x1dints.fits,93702232
JWST,jw02183023001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1252800,mast:JWST/product/jw02183023001_03103_00001-seg001_nrcalong_x1dints.fits,93702231
JWST,jw02183-o027_t009_nircam_f444w-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,622,mast:JWST/product/jw02183-o027_t009_nircam_f444w-grismr-subgrism256_whtlt.ecsv,93702230
JWST,jw02183-o027_t009_nircam_f444w-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o027_t009_nircam_f444w-grismr-subgrism256_x1dints.fits,93702230
JWST,jw02183-o023_t008_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,628,mast:JWST/product/jw02183-o023_t008_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,93702231
JWST,jw02183-o023_t008_nircam_f322w2-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o023_t008_nircam_f322w2-grismr-subgrism256_x1dints.fits,93702231
JWST,jw02183-o026_t009_nircam_f322w2-grismr-subgrism128_whtlt.ecsv,SCIENCE,WHTLT,3,461,mast:JWST/product/jw02183-o026_t009_nircam_f322w2-grismr-subgrism128_whtlt.ecsv,93702232
JWST,jw02183-o026_t009_nircam_f322w2-grismr-subgrism128_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o026_t009_nircam_f322w2-grismr-subgrism128_x1dints.fits,93702232
JWST,jw02183-o024_t008_nircam_f444w-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,630,mast:JWST/product/jw02183-o024_t008_nircam_f444w-grismr-subgrism256_whtlt.ecsv,93702238
JWST,jw02183-o024_t008_nircam_f444w-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02183-o024_t008_nircam_f444w-grismr-subgrism256_x1dints.fits,93702238
JWST,jw01185001001_04103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,207541440,mast:JWST/product/jw01185001001_04103_00001-seg001_nrcalong_x1dints.fits,95425391
JWST,jw01185001001_04103_00001-seg003_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,207541440,mast:JWST/product/jw01185001001_04103_00001-seg003_nrcalong_x1dints.fits,95425391
JWST,jw01185001001_04103_00001-seg002_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,207541440,mast:JWST/product/jw01185001001_04103_00001-seg002_nrcalong_x1dints.fits,95425391
JWST,jw01185001001_04103_00001-seg004_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,207541440,mast:JWST/product/jw01185001001_04103_00001-seg004_nrcalong_x1dints.fits,95425391
JWST,jw01185001001_04103_00001-seg006_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,207541440,mast:JWST/product/jw01185001001_04103_00001-seg006_nrcalong_x1dints.fits,95425391
JWST,jw01185001001_04103_00001-seg005_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,207541440,mast:JWST/product/jw01185001001_04103_00001-seg005_nrcalong_x1dints.fits,95425391
JWST,jw01185001001_04103_00001-seg008_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,207541440,mast:JWST/product/jw01185001001_04103_00001-seg008_nrcalong_x1dints.fits,95425391
JWST,jw01185001001_04103_00001-seg007_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,207541440,mast:JWST/product/jw01185001001_04103_00001-seg007_nrcalong_x1dints.fits,95425391
JWST,jw01185001001_04103_00001-seg009_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,207253440,mast:JWST/product/jw01185001001_04103_00001-seg009_nrcalong_x1dints.fits,95425391
JWST,jw01185-o001_t001_nircam_f444w-grismr-subgrism64_whtlt.ecsv,SCIENCE,WHTLT,3,359503,mast:JWST/product/jw01185-o001_t001_nircam_f444w-grismr-subgrism64_whtlt.ecsv,95425391
JWST,jw01185-o001_t001_nircam_f444w-grismr-subgrism64_x1dints.fits,SCIENCE,X1DINTS,3,1867109760,mast:JWST/product/jw01185-o001_t001_nircam_f444w-grismr-subgrism64_x1dints.fits,95425391
JWST,jw02459003001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1255680,mast:JWST/product/jw02459003001_03103_00001-seg001_nrcalong_x1dints.fits,97278547
JWST,jw02459-o003_t002_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,626,mast:JWST/product/jw02459-o003_t002_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,97278547
JWST,jw02459-o003_t002_nircam_f322w2-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02459-o003_t002_nircam_f322w2-grismr-subgrism256_x1dints.fits,97278547
JWST,jw02459019001_03103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,1255680,mast:JWST/product/jw02459019001_03103_00001-seg001_nrcalong_x1dints.fits,97290372
JWST,jw02459-o019_t009_nircam_f322w2-grismr-subgrism128_whtlt.ecsv,SCIENCE,WHTLT,3,462,mast:JWST/product/jw02459-o019_t009_nircam_f322w2-grismr-subgrism128_whtlt.ecsv,97290372
JWST,jw02459-o019_t009_nircam_f322w2-grismr-subgrism128_x1dints.fits,SCIENCE,X1DINTS,3,1275840,mast:JWST/product/jw02459-o019_t009_nircam_f322w2-grismr-subgrism128_x1dints.fits,97290372
JWST,jw01185006001_04103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,52398720,mast:JWST/product/jw01185006001_04103_00001-seg001_nrcalong_x1dints.fits,130010844
JWST,jw01185006001_04103_00001-seg007_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,52113600,mast:JWST/product/jw01185006001_04103_00001-seg007_nrcalong_x1dints.fits,130010844
JWST,jw01185006001_04103_00001-seg003_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,52113600,mast:JWST/product/jw01185006001_04103_00001-seg003_nrcalong_x1dints.fits,130010844
JWST,jw01185006001_04103_00001-seg005_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,52113600,mast:JWST/product/jw01185006001_04103_00001-seg005_nrcalong_x1dints.fits,130010844
JWST,jw01185006001_04103_00001-seg006_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,52113600,mast:JWST/product/jw01185006001_04103_00001-seg006_nrcalong_x1dints.fits,130010844
JWST,jw01185006001_04103_00001-seg004_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,52113600,mast:JWST/product/jw01185006001_04103_00001-seg004_nrcalong_x1dints.fits,130010844
JWST,jw01185006001_04103_00001-seg002_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,52113600,mast:JWST/product/jw01185006001_04103_00001-seg002_nrcalong_x1dints.fits,130010844
JWST,jw01185006001_04103_00001-seg009_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,52113600,mast:JWST/product/jw01185006001_04103_00001-seg009_nrcalong_x1dints.fits,130010844
JWST,jw01185006001_04103_00001-seg008_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,52113600,mast:JWST/product/jw01185006001_04103_00001-seg008_nrcalong_x1dints.fits,130010844
JWST,jw01185006001_04103_00001-seg011_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,52113600,mast:JWST/product/jw01185006001_04103_00001-seg011_nrcalong_x1dints.fits,130010844
JWST,jw01185006001_04103_00001-seg013_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,52113600,mast:JWST/product/jw01185006001_04103_00001-seg013_nrcalong_x1dints.fits,130010844
JWST,jw01185006001_04103_00001-seg010_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,52113600,mast:JWST/product/jw01185006001_04103_00001-seg010_nrcalong_x1dints.fits,130010844
JWST,jw01185006001_04103_00001-seg012_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,52113600,mast:JWST/product/jw01185006001_04103_00001-seg012_nrcalong_x1dints.fits,130010844
JWST,jw01185004001_04103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50397120,mast:JWST/product/jw01185004001_04103_00001-seg001_nrcalong_x1dints.fits,99442345
JWST,jw01185004001_04103_00001-seg003_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50112000,mast:JWST/product/jw01185004001_04103_00001-seg003_nrcalong_x1dints.fits,99442345
JWST,jw01185004001_04103_00001-seg002_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50397120,mast:JWST/product/jw01185004001_04103_00001-seg002_nrcalong_x1dints.fits,99442345
JWST,jw01185004001_04103_00001-seg004_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50112000,mast:JWST/product/jw01185004001_04103_00001-seg004_nrcalong_x1dints.fits,99442345
JWST,jw01185004001_04103_00001-seg005_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50112000,mast:JWST/product/jw01185004001_04103_00001-seg005_nrcalong_x1dints.fits,99442345
JWST,jw01185004001_04103_00001-seg007_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50112000,mast:JWST/product/jw01185004001_04103_00001-seg007_nrcalong_x1dints.fits,99442345
JWST,jw01185004001_04103_00001-seg006_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50112000,mast:JWST/product/jw01185004001_04103_00001-seg006_nrcalong_x1dints.fits,99442345
JWST,jw01185-o004_t002_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,67717,mast:JWST/product/jw01185-o004_t002_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,99442345
JWST,jw01185-o004_t002_nircam_f322w2-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,351005760,mast:JWST/product/jw01185-o004_t002_nircam_f322w2-grismr-subgrism256_x1dints.fits,99442345
JWST,jw01185002001_04103_00001-seg002_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50397120,mast:JWST/product/jw01185002001_04103_00001-seg002_nrcalong_x1dints.fits,99541918
JWST,jw01185002001_04103_00001-seg004_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50112000,mast:JWST/product/jw01185002001_04103_00001-seg004_nrcalong_x1dints.fits,99541918
JWST,jw01185002001_04103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50397120,mast:JWST/product/jw01185002001_04103_00001-seg001_nrcalong_x1dints.fits,99541918
JWST,jw01185002001_04103_00001-seg003_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50112000,mast:JWST/product/jw01185002001_04103_00001-seg003_nrcalong_x1dints.fits,99541918
JWST,jw01185002001_04103_00001-seg007_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50112000,mast:JWST/product/jw01185002001_04103_00001-seg007_nrcalong_x1dints.fits,99541918
JWST,jw01185002001_04103_00001-seg006_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50112000,mast:JWST/product/jw01185002001_04103_00001-seg006_nrcalong_x1dints.fits,99541918
JWST,jw01185002001_04103_00001-seg005_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,50112000,mast:JWST/product/jw01185002001_04103_00001-seg005_nrcalong_x1dints.fits,99541918
JWST,jw01185-o002_t002_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,67720,mast:JWST/product/jw01185-o002_t002_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,99541918
JWST,jw01185-o002_t002_nircam_f322w2-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,351005760,mast:JWST/product/jw01185-o002_t002_nircam_f322w2-grismr-subgrism256_x1dints.fits,99541918
JWST,jw01185016001_04103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,53542080,mast:JWST/product/jw01185016001_04103_00001-seg001_nrcalong_x1dints.fits,99618398
JWST,jw01185016001_04103_00001-seg002_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,53542080,mast:JWST/product/jw01185016001_04103_00001-seg002_nrcalong_x1dints.fits,99618398
JWST,jw01185016001_04103_00001-seg003_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,53542080,mast:JWST/product/jw01185016001_04103_00001-seg003_nrcalong_x1dints.fits,99618398
JWST,jw01185016001_04103_00001-seg006_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,53542080,mast:JWST/product/jw01185016001_04103_00001-seg006_nrcalong_x1dints.fits,99618398
JWST,jw01185016001_04103_00001-seg004_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,53542080,mast:JWST/product/jw01185016001_04103_00001-seg004_nrcalong_x1dints.fits,99618398
JWST,jw01185016001_04103_00001-seg007_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,53542080,mast:JWST/product/jw01185016001_04103_00001-seg007_nrcalong_x1dints.fits,99618398
JWST,jw01185016001_04103_00001-seg009_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,53254080,mast:JWST/product/jw01185016001_04103_00001-seg009_nrcalong_x1dints.fits,99618398
JWST,jw01185016001_04103_00001-seg005_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,53542080,mast:JWST/product/jw01185016001_04103_00001-seg005_nrcalong_x1dints.fits,99618398
JWST,jw01185016001_04103_00001-seg008_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,53254080,mast:JWST/product/jw01185016001_04103_00001-seg008_nrcalong_x1dints.fits,99618398
JWST,jw01185-o016_t008_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,91743,mast:JWST/product/jw01185-o016_t008_nircam_f322w2-grismr-subgrism256_whtlt.ecsv,99618398
JWST,jw01185-o016_t008_nircam_f322w2-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,480836160,mast:JWST/product/jw01185-o016_t008_nircam_f322w2-grismr-subgrism256_x1dints.fits,99618398
JWST,jw01185017001_04103_00001-seg002_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,48113280,mast:JWST/product/jw01185017001_04103_00001-seg002_nrcalong_x1dints.fits,100097692
JWST,jw01185017001_04103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,48398400,mast:JWST/product/jw01185017001_04103_00001-seg001_nrcalong_x1dints.fits,100097692
JWST,jw01185017001_04103_00001-seg003_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,48113280,mast:JWST/product/jw01185017001_04103_00001-seg003_nrcalong_x1dints.fits,100097692
JWST,jw01185017001_04103_00001-seg005_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,48113280,mast:JWST/product/jw01185017001_04103_00001-seg005_nrcalong_x1dints.fits,100097692
JWST,jw01185017001_04103_00001-seg006_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,48113280,mast:JWST/product/jw01185017001_04103_00001-seg006_nrcalong_x1dints.fits,100097692
JWST,jw01185017001_04103_00001-seg004_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,48113280,mast:JWST/product/jw01185017001_04103_00001-seg004_nrcalong_x1dints.fits,100097692
JWST,jw01185-o017_t008_nircam_f444w-grismr-subgrism256_whtlt.ecsv,SCIENCE,WHTLT,3,55816,mast:JWST/product/jw01185-o017_t008_nircam_f444w-grismr-subgrism256_whtlt.ecsv,100097692
JWST,jw01185-o017_t008_nircam_f444w-grismr-subgrism256_x1dints.fits,SCIENCE,X1DINTS,3,288676800,mast:JWST/product/jw01185-o017_t008_nircam_f444w-grismr-subgrism256_x1dints.fits,100097692
JWST,jw01274003001_04103_00001-seg003_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,203823360,mast:JWST/product/jw01274003001_04103_00001-seg003_nrcalong_x1dints.fits,100379736
JWST,jw01274003001_04103_00001-seg004_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,203823360,mast:JWST/product/jw01274003001_04103_00001-seg004_nrcalong_x1dints.fits,100379736
JWST,jw01274003001_04103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,203823360,mast:JWST/product/jw01274003001_04103_00001-seg001_nrcalong_x1dints.fits,100379736
JWST,jw01274003001_04103_00001-seg007_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,203823360,mast:JWST/product/jw01274003001_04103_00001-seg007_nrcalong_x1dints.fits,100379736
JWST,jw01274003001_04103_00001-seg002_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,203823360,mast:JWST/product/jw01274003001_04103_00001-seg002_nrcalong_x1dints.fits,100379736
JWST,jw01274003001_04103_00001-seg010_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,197254080,mast:JWST/product/jw01274003001_04103_00001-seg010_nrcalong_x1dints.fits,100379736
JWST,jw01274003001_04103_00001-seg006_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,203823360,mast:JWST/product/jw01274003001_04103_00001-seg006_nrcalong_x1dints.fits,100379736
JWST,jw01274003001_04103_00001-seg008_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,203823360,mast:JWST/product/jw01274003001_04103_00001-seg008_nrcalong_x1dints.fits,100379736
JWST,jw01274003001_04103_00001-seg005_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,203823360,mast:JWST/product/jw01274003001_04103_00001-seg005_nrcalong_x1dints.fits,100379736
JWST,jw01274003001_04103_00001-seg009_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,203823360,mast:JWST/product/jw01274003001_04103_00001-seg009_nrcalong_x1dints.fits,100379736
JWST,jw01274-o003_t002_nircam_f444w-grismr-subgrism64_whtlt.ecsv,SCIENCE,WHTLT,3,385459,mast:JWST/product/jw01274-o003_t002_nircam_f444w-grismr-subgrism64_whtlt.ecsv,100379736
JWST,jw01274-o003_t002_nircam_f444w-grismr-subgrism64_x1dints.fits,SCIENCE,X1DINTS,3,2031151680,mast:JWST/product/jw01274-o003_t002_nircam_f444w-grismr-subgrism64_x1dints.fits,100379736
JWST,jw01274002001_04103_00001-seg002_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,208396800,mast:JWST/product/jw01274002001_04103_00001-seg002_nrcalong_x1dints.fits,100714281
JWST,jw01274002001_04103_00001-seg003_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,208396800,mast:JWST/product/jw01274002001_04103_00001-seg003_nrcalong_x1dints.fits,100714281
JWST,jw01274002001_04103_00001-seg001_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,208396800,mast:JWST/product/jw01274002001_04103_00001-seg001_nrcalong_x1dints.fits,100714281
JWST,jw01274002001_04103_00001-seg005_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,208396800,mast:JWST/product/jw01274002001_04103_00001-seg005_nrcalong_x1dints.fits,100714281
JWST,jw01274002001_04103_00001-seg004_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,208396800,mast:JWST/product/jw01274002001_04103_00001-seg004_nrcalong_x1dints.fits,100714281
JWST,jw01274002001_04103_00001-seg007_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,208396800,mast:JWST/product/jw01274002001_04103_00001-seg007_nrcalong_x1dints.fits,100714281
JWST,jw01274002001_04103_00001-seg006_nrcalong_x1dints.fits,SCIENCE,X1DINTS,2,208396800,mast:JWST/product/jw01274002001_04103_00001-seg006_nrcalong_x1dints.fits,100714281
